Date,Time,Temperature,Humidity
2025-08-18,19:51:23,28.1,30.5
2025-08-18,19:51:24,28.1,30.5
2025-08-18,19:51:25,28.1,30.6
2025-08-18,19:51:26,28.1,30.6
2025-08-18,19:51:27,28.1,30.6
2025-08-18,19:51:28,28.1,30.6
2025-08-18,19:51:29,28.1,30.6
2025-08-18,19:51:30,28.1,30.6
2025-08-18,19:51:31,28.1,30.6
2025-08-18,19:51:32,28.1,30.6
2025-08-18,19:51:33,28.1,30.7
2025-08-18,19:51:34,28.1,30.7
2025-08-18,19:51:35,28.1,30.7
2025-08-18,19:51:36,28.1,30.7
2025-08-18,19:51:37,28.1,30.5
2025-08-18,19:51:38,28.1,30.5
2025-08-18,19:51:39,28.1,30.6
2025-08-18,19:51:40,28.1,30.6
2025-08-18,19:51:41,28.1,30.5
2025-08-18,19:51:42,28.1,30.5
2025-08-18,19:51:43,28.1,30.7
2025-08-18,19:51:44,28.1,30.7
2025-08-18,19:51:45,28.1,30.5
2025-08-18,19:51:46,28.1,30.5
2025-08-18,19:51:47,28.1,30.6
2025-08-18,19:51:48,28.1,30.6
2025-08-18,19:51:49,28.1,30.6
2025-08-18,19:51:50,28.1,30.6
2025-08-18,19:51:51,28.1,30.6
2025-08-18,19:51:52,28.1,30.6
2025-08-18,19:51:53,28.1,30.5
2025-08-18,19:51:54,28.1,30.5
2025-08-18,19:51:55,28.1,30.5
2025-08-18,19:51:56,28.1,30.5
2025-08-18,19:51:57,28.1,30.6
2025-08-18,19:51:58,28.1,30.6
2025-08-18,19:51:59,28.1,30.6
2025-08-18,19:52:00,28.1,30.6
2025-08-18,19:52:01,28.1,30.6
2025-08-18,19:52:02,28.1,30.6
2025-08-18,19:52:03,28.1,30.6
2025-08-18,19:52:04,28.1,30.6
2025-08-18,19:52:05,28.1,30.5
2025-08-18,19:52:06,28.1,30.5
2025-08-18,19:52:07,28.1,30.5
2025-08-18,19:52:08,28.1,30.5
2025-08-18,19:52:09,28.1,30.5
2025-08-18,19:52:10,28.1,30.5
2025-08-18,19:52:13,28.1,30.6
2025-08-18,19:52:13,28.1,30.5
2025-08-18,19:52:14,28.1,30.5
2025-08-18,19:52:15,28.1,30.5
2025-08-18,19:52:16,28.1,30.5
2025-08-18,19:52:17,28.1,30.5
2025-08-18,19:52:18,28.1,30.5
2025-08-18,19:52:19,28.1,30.5
2025-08-18,19:52:20,28.1,30.5
2025-08-18,19:52:21,28.1,30.5
2025-08-18,19:52:22,28.1,30.5
2025-08-18,19:52:23,28.1,30.4
2025-08-18,19:52:24,28.1,30.4
2025-08-18,19:52:25,28.1,30.5
2025-08-18,19:52:26,28.1,30.5
2025-08-18,19:52:27,28.1,30.6
2025-08-18,19:52:28,28.1,30.6
2025-08-18,19:52:29,28.1,30.4
2025-08-18,19:52:30,28.1,30.4
2025-08-18,19:52:31,28.1,30.4
2025-08-18,19:52:32,28.1,30.4
2025-08-18,19:52:33,28.1,30.5
2025-08-18,19:52:34,28.1,30.5
2025-08-18,19:52:35,28.1,30.5
2025-08-18,19:52:36,28.1,30.5
2025-08-18,19:52:37,28.1,30.4
2025-08-18,19:52:38,28.1,30.4
2025-08-18,19:52:39,28.1,30.4
2025-08-18,19:52:40,28.1,30.4
2025-08-18,19:52:41,28.1,30.4
2025-08-18,19:52:42,28.1,30.4
2025-08-18,19:52:43,28.1,30.5
2025-08-18,19:52:44,28.1,30.5
2025-08-18,19:52:45,28.1,30.5
2025-08-18,19:52:46,28.1,30.5
2025-08-18,19:52:47,28.1,30.4
2025-08-18,19:52:48,28.1,30.4
2025-08-18,19:52:49,28.1,30.4
2025-08-18,19:52:50,28.1,30.4
2025-08-18,19:52:51,28.1,30.5
2025-08-18,19:52:52,28.1,30.5
2025-08-18,19:52:53,28.1,30.3
2025-08-18,19:52:54,28.1,30.3
2025-08-18,19:52:55,28.1,30.5
2025-08-18,19:52:56,28.1,30.5
2025-08-18,19:52:57,28.1,30.4
2025-08-18,19:52:58,28.1,30.4
2025-08-18,19:52:59,28.1,30.4
2025-08-18,19:53:00,28.1,30.4
2025-08-18,19:53:01,28.1,30.3
2025-08-18,19:53:02,28.1,30.3
2025-08-18,19:53:03,28.1,30.5
2025-08-18,19:53:04,28.1,30.5
2025-08-18,19:53:05,28.1,30.4
2025-08-18,19:53:06,28.1,30.4
2025-08-18,19:53:07,28.1,30.4
2025-08-18,19:53:08,28.1,30.4
2025-08-18,19:53:09,28.1,30.3
2025-08-18,19:53:10,28.1,30.3
2025-08-18,19:53:11,28.1,30.3
2025-08-18,19:53:12,28.1,30.3
2025-08-18,19:53:13,28.1,30.3
2025-08-18,19:53:14,28.1,30.3
2025-08-18,19:53:15,28.1,30.3
2025-08-18,19:53:16,28.1,30.3
2025-08-18,19:53:17,28.1,30.2
2025-08-18,19:53:18,28.1,30.2
2025-08-18,19:53:19,28.1,30.3
2025-08-18,19:53:20,28.1,30.3
2025-08-18,19:53:21,28.1,30.3
2025-08-18,19:53:22,28.1,30.3
2025-08-18,19:53:23,28.1,30.4
2025-08-18,19:53:24,28.1,30.4
2025-08-18,19:53:25,28.1,30.4
2025-08-18,19:53:26,28.1,30.4
2025-08-18,19:53:27,28.1,30.3
2025-08-18,19:53:28,28.1,30.3
2025-08-18,19:53:29,28.1,30.2
2025-08-18,19:53:30,28.1,30.2
2025-08-18,19:53:31,28.1,30.3
2025-08-18,19:53:32,28.1,30.3
2025-08-18,19:53:33,28.1,30.3
2025-08-18,19:53:34,28.1,30.3
2025-08-18,19:53:35,28.1,30.2
2025-08-18,19:53:36,28.1,30.2
2025-08-18,19:53:37,28.1,30.3
2025-08-18,19:53:38,28.1,30.3
2025-08-18,19:53:39,28.1,30.3
2025-08-18,19:53:40,28.1,30.3
2025-08-18,19:53:41,28.1,30.3
2025-08-18,19:53:42,28.1,30.3
2025-08-18,19:53:43,28.1,30.3
2025-08-18,19:53:44,28.1,30.3
2025-08-18,19:53:45,28.1,30.3
2025-08-18,19:53:46,28.1,30.3
2025-08-18,19:53:47,28.1,30.3
2025-08-18,19:53:48,28.1,30.3
2025-08-18,19:53:49,28.1,30.2
2025-08-18,19:53:50,28.1,30.2
2025-08-18,19:53:51,28.1,30.3
2025-08-18,19:53:52,28.1,30.3
2025-08-18,19:53:53,28.1,30.2
2025-08-18,19:53:54,28.1,30.2
2025-08-18,19:53:55,28.1,30.3
2025-08-18,19:53:56,28.1,30.3
2025-08-18,19:53:57,28.1,30.2
2025-08-18,19:53:58,28.1,30.2
2025-08-18,19:53:59,28.1,30.2
2025-08-18,19:54:00,28.1,30.2
2025-08-18,19:54:01,28.1,30.3
2025-08-18,19:54:02,28.1,30.3
2025-08-18,19:54:03,28.1,30.3
2025-08-18,19:54:04,28.1,30.3
2025-08-18,19:54:05,28.1,30.2
2025-08-18,19:54:06,28.1,30.2
2025-08-18,19:54:07,28.1,30.3
2025-08-18,19:54:08,28.1,30.3
2025-08-18,19:54:09,28.1,30.1
2025-08-18,19:54:10,28.1,30.1
2025-08-18,19:54:11,28.1,30.2
2025-08-18,19:54:12,28.1,30.2
2025-08-18,19:54:13,28.1,30.1
2025-08-18,19:54:14,28.1,30.1
2025-08-18,19:54:15,28.1,30.0
2025-08-18,19:54:16,28.1,30.0
2025-08-18,19:54:17,28.0,30.1
2025-08-18,19:54:18,28.0,30.1
2025-08-18,19:54:19,28.1,30.1
2025-08-18,19:54:20,28.1,30.1
2025-08-18,19:54:21,28.1,30.2
2025-08-18,19:54:22,28.1,30.2
2025-08-18,19:54:23,28.0,30.2
2025-08-18,19:54:24,28.0,30.2
2025-08-18,19:54:25,28.0,30.1
2025-08-18,19:54:26,28.0,30.1
2025-08-18,19:54:27,28.0,30.1
2025-08-18,19:54:28,28.0,30.1
2025-08-18,19:54:29,28.0,30.0
2025-08-18,19:54:30,28.0,30.0
2025-08-18,19:54:31,28.0,30.1
2025-08-18,19:54:32,28.0,30.1
2025-08-18,19:54:33,28.0,30.2
2025-08-18,19:54:34,28.0,30.2
2025-08-18,19:54:35,28.0,30.1
2025-08-18,19:54:36,28.0,30.1
2025-08-18,19:54:37,28.0,30.1
2025-08-18,19:54:38,28.0,30.1
2025-08-18,19:54:39,28.0,30.1
2025-08-18,19:54:40,28.0,30.1
2025-08-18,19:54:43,28.0,30.1
2025-08-18,19:54:43,28.0,30.1
2025-08-18,19:54:44,28.0,30.1
2025-08-18,19:54:45,28.0,30.1
2025-08-18,19:54:46,28.0,30.1
2025-08-18,19:54:47,28.0,30.1
2025-08-18,19:54:48,28.0,30.1
2025-08-18,19:54:49,28.0,30.0
2025-08-18,19:54:50,28.0,30.0
2025-08-18,19:54:51,28.0,30.0
2025-08-18,19:54:52,28.0,30.0
2025-08-18,19:54:53,28.0,30.0
2025-08-18,19:54:54,28.0,30.0
2025-08-18,19:54:55,28.0,30.0
2025-08-18,19:54:56,28.0,30.0
2025-08-18,19:54:57,28.0,30.0
2025-08-18,19:54:58,28.0,30.0
2025-08-18,19:54:59,28.0,30.0
2025-08-18,19:55:00,28.0,30.0
2025-08-18,19:55:01,28.0,30.0
2025-08-18,19:55:02,28.0,30.0
2025-08-18,19:55:03,28.0,29.9
2025-08-18,19:55:04,28.0,29.9
2025-08-18,19:55:05,28.0,30.0
2025-08-18,19:55:06,28.0,30.0
2025-08-18,19:55:07,28.0,29.9
2025-08-18,19:55:08,28.0,29.9
2025-08-18,19:55:09,28.0,30.0
2025-08-18,19:55:10,28.0,30.0
2025-08-18,19:55:11,28.0,29.9
2025-08-18,19:55:12,28.0,29.9
2025-08-18,19:55:13,28.0,30.0
2025-08-18,19:55:14,28.0,30.0
2025-08-18,19:55:15,28.0,30.0
2025-08-18,19:55:16,28.0,30.0
2025-08-18,19:55:17,28.0,29.9
2025-08-18,19:55:18,28.0,29.9
2025-08-18,19:55:19,28.0,30.0
2025-08-18,19:55:20,28.0,30.0
2025-08-18,19:55:21,28.0,30.0
2025-08-18,19:55:22,28.0,30.0
2025-08-18,19:55:23,28.0,30.0
2025-08-18,19:55:24,28.0,30.0
2025-08-18,19:55:25,28.0,29.8
2025-08-18,19:55:26,28.0,29.8
2025-08-18,19:55:27,28.0,30.0
2025-08-18,19:55:28,28.0,30.0
2025-08-18,19:55:29,28.0,29.9
2025-08-18,19:55:30,28.0,29.9
2025-08-18,19:55:31,28.0,29.8
2025-08-18,19:55:32,28.0,29.8
2025-08-18,19:55:33,28.0,30.0
2025-08-18,19:55:34,28.0,30.0
2025-08-18,19:55:35,28.0,29.9
2025-08-18,19:55:36,28.0,29.9
2025-08-18,19:55:37,28.0,29.9
2025-08-18,19:55:38,28.0,29.9
2025-08-18,19:55:39,28.0,30.0
2025-08-18,19:55:40,28.0,30.0
2025-08-18,19:55:41,28.0,29.8
2025-08-18,19:55:42,28.0,29.8
2025-08-18,19:55:43,27.9,29.9
2025-08-18,19:55:44,27.9,29.9
2025-08-18,19:55:45,28.0,29.9
2025-08-18,19:55:46,28.0,29.9
2025-08-18,19:55:47,27.9,29.9
2025-08-18,19:55:48,27.9,29.9
2025-08-18,19:55:49,27.9,30.0
2025-08-18,19:55:50,27.9,30.0
2025-08-18,19:55:51,27.9,29.9
2025-08-18,19:55:52,27.9,29.9
2025-08-18,19:55:53,27.9,30.0
2025-08-18,19:55:54,27.9,30.0
2025-08-18,19:55:55,27.9,30.0
2025-08-18,19:55:56,27.9,30.0
2025-08-18,19:55:57,27.9,29.8
2025-08-18,19:55:58,27.9,29.8
2025-08-18,19:55:59,27.9,30.0
2025-08-18,19:56:00,27.9,30.0
2025-08-18,19:56:01,27.9,29.9
2025-08-18,19:56:02,27.9,29.9
2025-08-18,19:56:03,27.9,29.9
2025-08-18,19:56:04,27.9,29.9
2025-08-18,19:56:05,27.9,29.9
2025-08-18,19:56:06,27.9,29.9
2025-08-18,19:56:07,27.9,30.0
2025-08-18,19:56:08,27.9,30.0
2025-08-18,19:56:09,27.9,30.0
2025-08-18,19:56:10,27.9,30.0
2025-08-18,19:56:11,27.9,30.0
2025-08-18,19:56:12,27.9,30.0
2025-08-18,19:56:13,27.9,30.0
2025-08-18,19:56:14,27.9,30.0
2025-08-18,19:56:15,27.9,30.0
2025-08-18,19:56:16,27.9,30.0
2025-08-18,19:56:17,27.9,30.1
2025-08-18,19:56:18,27.9,30.1
2025-08-18,19:56:19,27.9,29.8
2025-08-18,19:56:20,27.9,29.8
2025-08-18,19:56:21,27.9,30.0
2025-08-18,19:56:22,27.9,30.0
2025-08-18,19:56:23,27.9,30.1
2025-08-18,19:56:24,27.9,30.1
2025-08-18,19:56:25,27.9,30.0
2025-08-18,19:56:26,27.9,30.0
2025-08-18,19:56:27,27.9,30.0
2025-08-18,19:56:28,27.9,30.0
2025-08-18,19:56:29,27.9,30.0
2025-08-18,19:56:30,27.9,30.0
2025-08-18,19:56:31,27.9,30.0
2025-08-18,19:56:32,27.9,30.0
2025-08-18,19:56:33,27.9,30.0
2025-08-18,19:56:34,27.9,30.0
2025-08-18,19:56:36,27.9,30.0
2025-08-18,19:56:37,27.9,30.0
2025-08-18,19:56:38,27.9,30.0
2025-08-18,19:56:39,27.9,30.0
2025-08-18,19:56:40,27.9,30.0
2025-08-18,19:56:41,27.9,30.0
2025-08-18,19:56:42,27.9,30.0
2025-08-18,19:56:43,27.9,30.0
2025-08-18,19:56:44,27.9,30.0
2025-08-18,19:56:45,27.9,30.0
2025-08-18,19:56:46,27.9,30.0
2025-08-18,19:56:47,27.9,30.0
2025-08-18,19:56:48,27.9,30.0
2025-08-18,19:56:49,27.9,30.0
2025-08-18,19:56:50,27.9,30.0
2025-08-18,19:56:51,27.9,30.0
2025-08-18,19:56:52,27.9,30.1
2025-08-18,19:56:53,27.9,30.1
2025-08-18,19:56:54,27.9,30.0
2025-08-18,19:56:55,27.9,30.0
2025-08-18,19:56:56,27.9,30.0
2025-08-18,19:56:57,27.9,30.0
2025-08-18,19:56:58,27.9,30.0
2025-08-18,19:56:59,27.9,30.0
2025-08-18,19:57:00,27.9,30.0
2025-08-18,19:57:01,27.9,30.0
2025-08-18,19:57:02,27.9,30.0
2025-08-18,19:57:03,27.9,30.0
2025-08-18,19:57:04,27.9,30.0
2025-08-18,19:57:05,27.9,30.0
2025-08-18,19:57:06,27.9,30.0
2025-08-18,19:57:07,27.9,30.0
2025-08-18,19:57:08,27.9,30.1
2025-08-18,19:57:09,27.9,30.1
2025-08-18,19:57:10,27.9,30.0
2025-08-18,19:57:11,27.9,30.0
2025-08-18,19:57:12,27.9,30.1
2025-08-18,19:57:13,27.9,30.1
2025-08-18,19:57:14,27.9,30.0
2025-08-18,19:57:15,27.9,30.0
2025-08-18,19:57:16,27.9,30.0
2025-08-18,19:57:17,27.9,30.0
2025-08-18,19:57:18,27.8,30.0
2025-08-18,19:57:19,27.8,30.0
2025-08-18,19:57:20,27.9,30.0
2025-08-18,19:57:21,27.9,30.0
2025-08-18,19:57:22,27.9,30.1
2025-08-18,19:57:23,27.9,30.1
2025-08-18,19:57:24,27.9,29.9
2025-08-18,19:57:25,27.9,29.9
2025-08-18,19:57:26,27.8,30.0
2025-08-18,19:57:27,27.8,30.0
2025-08-18,19:57:28,27.8,30.1
2025-08-18,19:57:29,27.8,30.1
2025-08-18,19:57:30,27.8,30.0
2025-08-18,19:57:31,27.8,30.0
2025-08-18,19:57:32,27.8,30.0
2025-08-18,19:57:33,27.8,30.0
2025-08-18,19:57:34,27.8,30.0
2025-08-18,19:57:35,27.8,30.0
2025-08-18,19:57:36,27.8,30.0
2025-08-18,19:57:37,27.8,30.0
2025-08-18,19:57:38,27.8,29.9
2025-08-18,19:57:39,27.8,29.9
2025-08-18,19:57:40,27.8,30.0
2025-08-18,19:57:41,27.8,30.0
2025-08-18,19:57:42,27.8,30.0
2025-08-18,19:57:43,27.8,30.0
2025-08-18,19:57:44,27.8,30.0
2025-08-18,19:57:45,27.8,30.0
2025-08-18,19:57:46,27.8,30.1
2025-08-18,19:57:49,27.8,30.0
2025-08-18,19:57:49,27.8,30.0
2025-08-18,19:57:50,27.8,30.1
2025-08-18,19:57:51,27.8,30.1
2025-08-18,19:57:52,27.8,30.1
2025-08-18,19:57:53,27.8,30.1
2025-08-18,19:57:54,27.8,30.0
2025-08-18,19:57:55,27.8,30.0
2025-08-18,19:57:56,27.8,30.1
2025-08-18,19:57:57,27.8,30.1
2025-08-18,19:57:58,27.8,30.0
2025-08-18,19:57:59,27.8,30.0
2025-08-18,19:58:00,27.8,30.0
2025-08-18,19:58:01,27.8,30.0
2025-08-18,19:58:02,27.8,30.1
2025-08-18,19:58:03,27.8,30.1
2025-08-18,19:58:04,27.9,30.0
2025-08-18,19:58:05,27.9,30.0
2025-08-18,19:58:06,27.8,30.0
2025-08-18,19:58:07,27.8,30.0
2025-08-18,19:58:08,27.8,30.0
2025-08-18,19:58:09,27.8,30.0
2025-08-18,19:58:10,27.8,30.0
2025-08-18,19:58:11,27.8,30.0
2025-08-18,19:58:12,27.8,30.0
2025-08-18,19:58:13,27.8,30.0
2025-08-18,19:58:14,27.8,30.1
2025-08-18,19:58:15,27.8,30.1
2025-08-18,19:58:16,27.8,30.0
2025-08-18,19:58:17,27.8,30.0
2025-08-18,19:58:18,27.8,29.9
2025-08-18,19:58:19,27.8,29.9
2025-08-18,19:58:20,27.8,30.0
2025-08-18,19:58:21,27.8,30.0
2025-08-18,19:58:22,27.8,29.8
2025-08-18,19:58:23,27.8,29.8
2025-08-18,19:58:24,27.8,30.0
2025-08-18,19:58:25,27.8,30.0
2025-08-18,19:58:26,27.8,29.9
2025-08-18,19:58:27,27.8,29.9
2025-08-18,19:58:28,27.8,29.9
2025-08-18,19:58:29,27.8,29.9
2025-08-18,19:58:30,27.8,30.0
2025-08-18,19:58:31,27.8,30.0
2025-08-18,19:58:32,27.8,29.9
2025-08-18,19:58:33,27.8,29.9
2025-08-18,19:58:34,27.8,30.0
2025-08-18,19:58:35,27.8,30.0
2025-08-18,19:58:36,27.8,30.0
2025-08-18,19:58:37,27.8,30.0
2025-08-18,19:58:38,27.8,30.0
2025-08-18,19:58:39,27.8,30.0
2025-08-18,19:58:40,27.8,29.9
2025-08-18,19:58:41,27.8,29.9
2025-08-18,19:58:42,27.8,30.0
2025-08-18,19:58:43,27.8,30.0
2025-08-18,19:58:44,27.8,30.0
2025-08-18,19:58:45,27.8,30.0
2025-08-18,19:58:46,27.8,29.9
2025-08-18,19:58:47,27.8,29.9
2025-08-18,19:58:48,27.8,30.0
2025-08-18,19:58:49,27.8,30.0
2025-08-18,19:58:50,27.8,29.9
2025-08-18,19:58:51,27.8,29.9
2025-08-18,19:58:52,27.8,29.9
2025-08-18,19:58:53,27.8,29.9
2025-08-18,19:58:54,27.8,30.0
2025-08-18,19:58:55,27.8,30.0
2025-08-18,19:58:56,27.8,29.9
2025-08-18,19:58:57,27.8,29.9
2025-08-18,19:58:58,27.8,29.9
2025-08-18,19:58:59,27.8,29.9
2025-08-18,19:59:00,27.8,30.0
2025-08-18,19:59:01,27.8,30.0
2025-08-18,19:59:02,27.8,30.0
2025-08-18,19:59:03,27.8,30.0
2025-08-18,19:59:04,27.8,30.0
2025-08-18,19:59:05,27.8,30.0
2025-08-18,19:59:06,27.8,29.9
2025-08-18,19:59:07,27.8,29.9
2025-08-18,19:59:08,27.8,29.9
2025-08-18,19:59:09,27.8,29.9
2025-08-18,19:59:10,27.8,30.0
2025-08-18,19:59:11,27.8,30.0
2025-08-18,19:59:12,27.8,29.9
2025-08-18,19:59:13,27.8,29.9
2025-08-18,19:59:14,27.8,30.0
2025-08-18,19:59:15,27.8,30.0
2025-08-18,19:59:16,27.8,30.0
2025-08-18,19:59:17,27.8,30.0
2025-08-18,19:59:18,27.8,30.0
2025-08-18,19:59:19,27.8,30.0
2025-08-18,19:59:20,27.8,30.0
2025-08-18,19:59:21,27.8,30.0
2025-08-18,19:59:22,27.8,30.0
2025-08-18,19:59:23,27.8,30.0
2025-08-18,19:59:24,27.8,29.9
2025-08-18,19:59:25,27.8,29.9
2025-08-18,19:59:26,27.8,29.8
2025-08-18,19:59:27,27.8,29.8
2025-08-18,19:59:28,27.8,29.8
2025-08-18,19:59:29,27.8,29.8
2025-08-18,19:59:30,27.8,29.9
2025-08-18,19:59:31,27.8,29.9
2025-08-18,19:59:32,27.8,30.0
2025-08-18,19:59:33,27.8,30.0
2025-08-18,19:59:34,27.8,29.9
2025-08-18,19:59:35,27.8,29.9
2025-08-18,19:59:36,27.8,29.9
2025-08-18,19:59:37,27.8,29.9
2025-08-18,19:59:38,27.8,29.9
2025-08-18,19:59:39,27.8,29.9
2025-08-18,19:59:40,27.8,29.8
2025-08-18,19:59:41,27.8,29.8
2025-08-18,19:59:42,27.8,30.0
2025-08-18,19:59:43,27.8,30.0
2025-08-18,19:59:44,27.8,29.8
2025-08-18,19:59:45,27.8,29.8
2025-08-18,19:59:46,27.8,30.0
2025-08-18,19:59:47,27.8,30.0
2025-08-18,19:59:48,27.8,29.9
2025-08-18,19:59:49,27.8,29.9
2025-08-18,19:59:50,27.8,29.8
2025-08-18,19:59:51,27.8,29.8
2025-08-18,19:59:52,27.8,29.9
2025-08-18,19:59:53,27.8,29.9
2025-08-18,19:59:54,27.8,29.8
2025-08-18,19:59:55,27.8,29.8
2025-08-18,19:59:56,27.8,29.8
2025-08-18,19:59:57,27.8,29.8
2025-08-18,19:59:58,27.8,30.0
2025-08-18,19:59:59,27.8,30.0
2025-08-18,20:00:00,27.8,29.9
2025-08-18,20:00:01,27.8,29.9
2025-08-18,20:00:02,27.8,29.8
2025-08-18,20:00:03,27.8,29.8
2025-08-18,20:00:04,27.8,29.7
2025-08-18,20:00:05,27.8,29.7
2025-08-18,20:00:06,27.8,29.7
2025-08-18,20:00:07,27.8,29.7
2025-08-18,20:00:08,27.8,29.7
2025-08-18,20:00:09,27.8,29.7
2025-08-18,20:00:10,27.8,29.8
2025-08-18,20:00:11,27.8,29.8
2025-08-18,20:00:12,27.9,29.7
2025-08-18,20:00:13,27.9,29.7
2025-08-18,20:00:14,27.9,29.6
2025-08-18,20:00:15,27.9,29.6
2025-08-18,20:00:16,27.9,29.8
2025-08-18,20:00:17,27.9,29.8
2025-08-18,20:00:18,27.9,29.7
2025-08-18,20:00:19,27.9,29.7
2025-08-18,20:00:20,27.9,29.6
2025-08-18,20:00:21,27.9,29.6
2025-08-18,20:00:22,27.9,29.7
2025-08-18,20:00:23,27.9,29.7
2025-08-18,20:00:24,27.9,29.7
2025-08-18,20:00:25,27.9,29.7
2025-08-18,20:00:26,27.9,29.5
2025-08-18,20:00:27,27.9,29.5
2025-08-18,20:00:28,27.9,29.6
2025-08-18,20:00:29,27.9,29.6
2025-08-18,20:00:30,27.9,29.7
2025-08-18,20:00:31,27.9,29.7
2025-08-18,20:00:32,27.9,29.7
2025-08-18,20:00:33,27.9,29.7
2025-08-18,20:00:34,27.9,29.6
2025-08-18,20:00:35,27.9,29.6
2025-08-18,20:00:36,27.9,29.6
2025-08-18,20:00:37,27.9,29.6
2025-08-18,20:00:38,27.9,29.5
2025-08-18,20:00:39,27.9,29.5
2025-08-18,20:00:40,27.9,29.6
2025-08-18,20:00:41,27.9,29.6
2025-08-18,20:00:42,27.9,29.5
2025-08-18,20:00:43,27.9,29.5
2025-08-18,20:00:44,27.9,29.6
2025-08-18,20:00:45,27.9,29.6
2025-08-18,20:00:46,27.9,29.6
2025-08-18,20:00:47,27.9,29.6
2025-08-18,20:00:48,27.9,29.7
2025-08-18,20:00:49,27.9,29.7
2025-08-18,20:00:50,27.9,29.6
2025-08-18,20:00:51,27.9,29.6
2025-08-18,20:00:52,27.9,29.7
2025-08-18,20:00:53,27.9,29.7
2025-08-18,20:00:54,27.9,29.5
2025-08-18,20:00:55,27.9,29.5
2025-08-18,20:00:56,27.9,29.7
2025-08-18,20:00:59,27.9,29.6
2025-08-18,20:00:59,27.9,29.6
2025-08-18,20:01:00,27.9,29.7
2025-08-18,20:01:01,27.9,29.7
2025-08-18,20:01:02,27.9,29.6
2025-08-18,20:01:03,27.9,29.6
2025-08-18,20:01:04,27.9,29.7
2025-08-18,20:01:05,27.9,29.7
2025-08-18,20:01:06,27.9,29.6
2025-08-18,20:01:07,27.9,29.6
2025-08-18,20:01:08,27.9,29.6
2025-08-18,20:01:09,27.9,29.6
2025-08-18,20:01:10,27.9,29.7
2025-08-18,20:01:11,27.9,29.7
2025-08-18,20:01:12,27.9,29.6
2025-08-18,20:01:13,27.9,29.6
2025-08-18,20:01:14,27.9,29.7
2025-08-18,20:01:15,27.9,29.7
2025-08-18,20:01:16,27.9,29.6
2025-08-18,20:01:17,27.9,29.6
2025-08-18,20:01:18,27.9,29.7
2025-08-18,20:01:19,27.9,29.7
2025-08-18,20:01:20,27.9,29.6
2025-08-18,20:01:21,27.9,29.6
2025-08-18,20:01:22,27.8,29.7
2025-08-18,20:01:23,27.8,29.7
2025-08-18,20:01:24,27.9,29.7
2025-08-18,20:01:25,27.9,29.7
2025-08-18,20:01:26,27.9,29.7
2025-08-18,20:01:27,27.9,29.7
2025-08-18,20:01:28,27.9,29.7
2025-08-18,20:01:29,27.9,29.7
2025-08-18,20:01:30,27.9,29.7
2025-08-18,20:01:31,27.9,29.7
2025-08-18,20:01:32,27.8,29.6
2025-08-18,20:01:33,27.8,29.6
2025-08-18,20:01:34,27.9,29.5
2025-08-18,20:01:35,27.9,29.5
2025-08-18,20:01:36,27.9,29.6
2025-08-18,20:01:37,27.9,29.6
2025-08-18,20:01:38,27.9,29.6
2025-08-18,20:01:39,27.9,29.6
2025-08-18,20:01:40,27.9,29.5
2025-08-18,20:01:41,27.9,29.5
2025-08-18,20:01:42,27.9,29.5
2025-08-18,20:01:43,27.9,29.5
2025-08-18,20:01:44,27.9,29.5
2025-08-18,20:01:45,27.9,29.5
2025-08-18,20:01:46,27.8,29.5
2025-08-18,20:01:47,27.8,29.5
2025-08-18,20:01:48,27.9,29.5
2025-08-18,20:01:49,27.9,29.5
2025-08-18,20:01:50,27.9,29.5
2025-08-18,20:01:51,27.9,29.5
2025-08-18,20:01:52,27.9,29.4
2025-08-18,20:01:53,27.9,29.4
2025-08-18,20:01:54,27.9,29.5
2025-08-18,20:01:55,27.9,29.5
2025-08-18,20:01:56,27.9,29.4
2025-08-18,20:01:57,27.9,29.4
2025-08-18,20:01:58,27.8,29.3
2025-08-18,20:01:59,27.8,29.3
2025-08-18,20:02:00,27.8,29.3
2025-08-18,20:02:01,27.8,29.3
2025-08-18,20:02:02,27.9,29.4
2025-08-18,20:02:03,27.9,29.4
2025-08-18,20:02:04,27.9,29.4
2025-08-18,20:02:05,27.9,29.4
2025-08-18,20:02:07,27.9,29.3
2025-08-18,20:02:08,27.9,29.3
2025-08-18,20:02:09,27.8,29.4
2025-08-18,20:02:10,27.8,29.4
2025-08-18,20:02:11,27.9,29.4
2025-08-18,20:02:12,27.9,29.4
2025-08-18,20:02:13,27.9,29.4
2025-08-18,20:02:14,27.9,29.4
2025-08-18,20:02:15,27.8,29.3
2025-08-18,20:02:16,27.8,29.3
2025-08-18,20:02:17,27.9,29.4
2025-08-18,20:02:18,27.9,29.4
2025-08-18,20:02:19,27.8,29.4
2025-08-18,20:02:20,27.8,29.4
2025-08-18,20:02:21,27.9,29.4
2025-08-18,20:02:22,27.9,29.4
2025-08-18,20:02:23,27.9,29.5
2025-08-18,20:02:24,27.9,29.5
2025-08-18,20:02:25,27.8,29.3
2025-08-18,20:02:26,27.8,29.3
2025-08-18,20:02:27,27.9,29.3
2025-08-18,20:02:28,27.9,29.3
2025-08-18,20:02:29,27.8,29.4
2025-08-18,20:02:30,27.8,29.4
2025-08-18,20:02:31,27.9,29.2
2025-08-18,20:02:32,27.9,29.2
2025-08-18,20:02:33,27.8,29.3
